timestamp,cpu_usage,ram_usage,active_users
2024-01-02 20:00:00,41.59084132024863,46.59102338871837,413
2024-01-02 21:00:00,19.334770322412094,20.0,104
2024-01-02 22:00:00,40.76699490533727,39.21970164197646,293
2024-01-02 23:00:00,47.36044665842396,50.969155104830584,369
2024-01-03 00:00:00,26.680871650820293,29.013573970862073,180
2024-01-03 01:00:00,32.83286414582251,40.31463221307758,356
2024-01-03 02:00:00,16.765233072348096,26.348623361286386,184
2024-01-03 03:00:00,18.825598160024764,20.0,70
2024-01-03 04:00:00,42.78730026720211,42.50664325693337,378
2024-01-03 05:00:00,27.516017961618168,29.591091093540978,216
2024-01-03 06:00:00,38.26021404894559,35.67697472977251,323
2024-01-03 07:00:00,51.08767355932431,50.55911698609155,437
2024-01-03 08:00:00,17.523923599389153,20.0,138
2024-01-03 09:00:00,44.32080389343047,41.47889451283387,365
2024-01-03 10:00:00,10.663391226961835,20.0,63
2024-01-03 11:00:00,43.68855644261427,42.76467247838748,291
2024-01-03 12:00:00,36.55676358677188,35.912522768991565,314
2024-01-03 13:00:00,42.05851705651658,42.20915426456533,395
2024-01-03 14:00:00,13.679370946433007,20.0,102
2024-01-03 15:00:00,51.68429834811331,49.67723781457891,435
2024-01-03 16:00:00,41.29378190224227,37.93809171929568,389
2024-01-03 17:00:00,14.40347977644372,20.0,141
2024-01-03 18:00:00,47.97217426402806,48.296132633604124,416
2024-01-03 19:00:00,64.61958991940706,70.66197821342585,493
2024-01-03 20:00:00,63.40566771260424,59.616830171736055,477
2024-01-03 21:00:00,38.138330183950714,36.828288231725814,313
2024-01-03 22:00:00,60.49452665734486,52.977513953721974,480
2024-01-03 23:00:00,14.070077326898225,20.0,84
2024-01-04 00:00:00,34.606734183953286,37.88354975030897,255
2024-01-04 01:00:00,19.659659675707143,20.0,130
2024-01-04 02:00:00,56.488108755368266,52.04285153941027,469
2024-01-04 03:00:00,19.112973217358896,20.0,99
2024-01-04 04:00:00,47.088750658081125,48.83696552563592,409
2024-01-04 05:00:00,52.0808018989827,54.68306551659081,437
2024-01-04 06:00:00,13.483739185538472,20.0,51
2024-01-04 07:00:00,56.86583476947315,50.78852362869394,439
2024-01-04 08:00:00,14.147950449705391,20.0,103
2024-01-04 09:00:00,20.155939436022116,23.311190757486806,155
2024-01-04 10:00:00,38.782897917546286,35.23887362379454,309
2024-01-04 11:00:00,44.44787060012377,40.78134634312886,359
2024-01-04 12:00:00,28.120057398766654,24.089670492188166,240
2024-01-04 13:00:00,56.626572147488204,56.390069008583836,451
2024-01-04 14:00:00,30.31370454174445,33.598509010656095,267
2024-01-04 15:00:00,14.577672213293592,20.0,93
2024-01-04 16:00:00,26.993334405113266,21.773106462210695,211
2024-01-04 17:00:00,38.57143223945036,39.500867066138554,251
2024-01-04 18:00:00,50.743716111299086,49.997784724375805,495
2024-01-04 19:00:00,43.005888898719626,40.745860016008606,319
2024-01-04 20:00:00,56.600545960941034,54.457017741080044,400
2024-01-04 21:00:00,33.06705108167611,25.4259311925585,353
2024-01-04 22:00:00,42.70126372226736,42.370700300380896,320
2024-01-04 23:00:00,34.58169175224036,30.57872699251956,264
2024-01-05 00:00:00,35.40301540436257,37.40027432141629,301
2024-01-05 01:00:00,35.17707952029817,27.06381017738955,239
2024-01-05 02:00:00,48.985414272877826,46.77696722823038,345
2024-01-05 03:00:00,34.625442466624456,33.255596708356784,262
2024-01-05 04:00:00,31.645636136048815,31.49859944767158,257
2024-01-05 05:00:00,33.67975051296546,29.825696965207037,286
2024-01-05 06:00:00,48.18002920550923,55.85146116917094,387
2024-01-05 07:00:00,57.028056362928666,49.96965509866636,416
2024-01-05 08:00:00,22.700092112708425,23.689028987302294,102
2024-01-05 09:00:00,50.31274894594135,49.11784692589097,329
2024-01-05 10:00:00,50.75521858925494,46.188245163673095,459
2024-01-05 11:00:00,29.406294529353044,28.645270195986548,266
2024-01-05 12:00:00,31.58822537202434,30.93524497012529,301
2024-01-05 13:00:00,31.210105582079233,28.198969592564687,237
2024-01-05 14:00:00,51.36185082248968,52.41582010243081,429
2024-01-05 15:00:00,15.937929200445879,20.0,90
2024-01-05 16:00:00,29.933583408082686,29.990643380094895,206
2024-01-05 17:00:00,13.222015049490983,20.0,64
2024-01-05 18:00:00,48.73430353966549,46.83743874619319,350
2024-01-05 19:00:00,17.646776766330436,20.0,114
2024-01-05 20:00:00,41.197570449789765,43.369880674462806,394
2024-01-05 21:00:00,43.870277471346824,45.13380917941968,376
2024-01-05 22:00:00,18.824556349910793,20.0,58
2024-01-05 23:00:00,44.585418422761485,46.244043271414384,393
2024-01-06 00:00:00,23.582232461712856,20.0,178
2024-01-06 01:00:00,24.98119883581412,25.610297542884002,185
2024-01-06 02:00:00,17.08489909481266,20.0,112
2024-01-06 03:00:00,29.206244249083692,20.447436327889783,188
2024-01-06 04:00:00,14.647351271211036,20.0,130
2024-01-06 05:00:00,50.86190243379016,51.72050541459919,441
2024-01-06 06:00:00,24.694206626513473,23.60749472243949,212
2024-01-06 07:00:00,60.50287225535068,49.75937346533405,468
2024-01-06 08:00:00,40.835954068768096,39.9987626652417,338
2024-01-06 09:00:00,55.147620191386956,54.874768959534336,428
2024-01-06 10:00:00,37.606425516603956,38.52322002560644,310
2024-01-06 11:00:00,38.080250052987644,38.340607195503225,280
2024-01-06 12:00:00,15.678547780090614,20.0,90
2024-01-06 13:00:00,17.935967813299765,20.0,77
2024-01-06 14:00:00,24.033012042522497,20.850750105110016,184
2024-01-06 15:00:00,27.95497465586931,26.928816907256515,250
2024-01-06 16:00:00,41.086554936088554,42.68832508396125,377
2024-01-06 17:00:00,39.58995869532059,39.098748590405634,317
2024-01-06 18:00:00,59.671123627949534,53.52459730447672,467
2024-01-06 19:00:00,13.620018218662373,20.0,82
2024-01-06 20:00:00,17.851750671179904,20.0,97
2024-01-06 21:00:00,53.03495681054455,56.420296834304004,456
2024-01-06 22:00:00,14.430577996570424,20.0,111
2024-01-06 23:00:00,38.215365858159004,35.10711392041673,265
2024-01-07 00:00:00,45.07201943069157,43.162365471239546,342
2024-01-07 01:00:00,20.44689539011528,20.0,148
2024-01-07 02:00:00,21.211422503952505,28.544570494795646,221
2024-01-07 03:00:00,48.11231441109517,48.86832170900881,409
2024-01-07 04:00:00,34.245730422720776,32.12548068910119,263
2024-01-07 05:00:00,11.852803476237028,20.0,84
2024-01-07 06:00:00,59.82596872155635,59.97937481880358,498
2024-01-07 07:00:00,37.10795983461219,35.01333117125706,276
2024-01-07 08:00:00,14.966583859965581,20.0,150
2024-01-07 09:00:00,49.659583160975714,51.1624048697035,480
2024-01-07 10:00:00,17.767297980477604,22.08130388201691,180
2024-01-07 11:00:00,34.0037869024428,29.50055211268043,306
2024-01-07 12:00:00,13.029004413411293,20.0,54
2024-01-07 13:00:00,33.1041343045812,28.53331404198643,267
2024-01-07 14:00:00,42.56798398328018,45.00821471262722,304
2024-01-07 15:00:00,60.53333414170179,54.23621664647945,447
2024-01-07 16:00:00,48.467045464723725,52.96582009911961,408
2024-01-07 17:00:00,47.83193302640013,50.39436318512139,332
2024-01-07 18:00:00,49.08615025365988,48.95299094455639,442
2024-01-07 19:00:00,34.33966283016182,32.89837455452955,256
2024-01-07 20:00:00,15.55980767081852,20.0,64
2024-01-07 21:00:00,46.24532855328861,49.12448504124959,395
2024-01-07 22:00:00,16.07854326167337,20.0,91
2024-01-07 23:00:00,50.673644588309585,48.34058392779105,429
2024-01-08 00:00:00,23.360210240130534,22.93022843352702,228
2024-01-08 01:00:00,19.781501644950733,20.0,112
2024-01-08 02:00:00,51.966174014258115,58.349086440441425,401
2024-01-08 03:00:00,42.74614243395925,37.45519459976627,280
2024-01-08 04:00:00,35.52632694571253,30.275426739719943,290
2024-01-08 05:00:00,18.09622335716061,20.0,101
2024-01-08 06:00:00,27.78594282409157,20.0,145
2024-01-08 07:00:00,58.795780908728375,63.12279564401362,437
2024-01-08 08:00:00,37.465479642738515,36.80225340007579,271
2024-01-08 09:00:00,61.59071371081778,63.53778720003359,456
2024-01-08 10:00:00,31.609008754471372,25.361009458079828,280
2024-01-08 11:00:00,39.888674593778916,35.16720915429843,286
2024-01-08 12:00:00,24.66918135013693,22.37055536717142,192
2024-01-08 13:00:00,26.94444326560567,21.365102632766792,220
2024-01-08 14:00:00,14.248836028960227,20.0,78
2024-01-08 15:00:00,15.631549554608604,20.0,85
2024-01-08 16:00:00,20.01486268078901,20.0,62
2024-01-08 17:00:00,31.188490630765337,31.57987023362876,209
2024-01-08 18:00:00,45.10670777459407,42.602894733365844,376
2024-01-08 19:00:00,26.10743794228202,27.61195094922095,236
2024-01-08 20:00:00,34.376408468566574,28.12770037526954,292
2024-01-08 21:00:00,18.747961173036867,23.903929059973745,135
2024-01-08 22:00:00,37.606146695961414,40.30774043878622,333
2024-01-08 23:00:00,18.094777253086765,20.0,115
2024-01-09 00:00:00,21.784238587746962,30.069526980555057,219
2024-01-09 01:00:00,18.533230149112924,20.0,94
2024-01-09 02:00:00,18.680832590223865,20.0,111
2024-01-09 03:00:00,60.81434912513395,62.28793300173589,490
2024-01-09 04:00:00,21.464619405392764,21.834956468454795,183
2024-01-09 05:00:00,46.5850684850227,50.48838533170316,333
2024-01-09 06:00:00,13.482617867357975,20.0,77
2024-01-09 07:00:00,23.221996925786495,24.697131738819362,157
2024-01-09 08:00:00,15.901815208843454,20.0,93
2024-01-09 09:00:00,48.68892474248392,48.169280471030106,389
2024-01-09 10:00:00,40.56487642213824,40.470103630237446,335
2024-01-09 11:00:00,63.37241145103661,66.13332911418394,495
2024-01-09 12:00:00,47.987032973534724,46.919258505369676,380
2024-01-09 13:00:00,23.193299528794533,20.0,177
2024-01-09 14:00:00,50.518203270633045,53.73751784356123,397
2024-01-09 15:00:00,38.45502537133304,38.78100916065861,280
2024-01-09 16:00:00,32.477704284181115,31.615688421064238,239
2024-01-09 17:00:00,26.190987464737645,27.237631851262265,274
2024-01-09 18:00:00,52.95828734479746,47.2144231988934,434
2024-01-09 19:00:00,52.50902533625964,41.732785573819456,426
2024-01-09 20:00:00,41.6207025475518,42.14164936589906,332
2024-01-09 21:00:00,55.8277672293648,52.65225575912815,495
2024-01-09 22:00:00,19.860981515213957,20.0,170
2024-01-09 23:00:00,25.81678462229804,26.17494559650022,165
2024-01-10 00:00:00,38.240874273337965,37.68089782231423,282
2024-01-10 01:00:00,31.804501398544662,35.29414167584537,308
2024-01-10 02:00:00,46.775497099525936,48.289767083714025,408
2024-01-10 03:00:00,25.871938549675065,20.0,247
2024-01-10 04:00:00,58.4351694475384,59.7837245952961,460
2024-01-10 05:00:00,17.801646278281442,20.0,186
2024-01-10 06:00:00,50.265653130263466,45.6914543156657,367
2024-01-10 07:00:00,20.30086020122606,20.0,214
2024-01-10 08:00:00,36.46803546247541,37.76784016080772,274
2024-01-10 09:00:00,40.6589083575559,38.955776153071376,356
2024-01-10 10:00:00,27.161806805780262,27.07978868105323,283
2024-01-10 11:00:00,26.4980595030762,24.821991827558165,221
2024-01-10 12:00:00,23.9091349966918,21.138023910322573,201
2024-01-10 13:00:00,46.22777474324071,49.05133806454933,364
2024-01-10 14:00:00,49.33623783974667,48.65802438819186,423
2024-01-10 15:00:00,31.387312208127945,31.893085133066837,209
2024-01-10 16:00:00,13.324585203009836,20.0,145
2024-01-10 17:00:00,34.552092110893966,38.311839436061874,282
2024-01-10 18:00:00,28.57180532991348,27.46916773386057,229
2024-01-10 19:00:00,21.999960766049295,25.800294911699414,162
2024-01-10 20:00:00,39.690040837963615,38.27188004858662,367
2024-01-10 21:00:00,62.94795101107148,59.48812228747163,491
2024-01-10 22:00:00,15.150027153886954,20.0,101
2024-01-10 23:00:00,48.8014201918634,45.02314239753656,317
2024-01-11 00:00:00,41.20156548031153,48.77517202329713,344
2024-01-11 01:00:00,46.43528227804515,52.20210629618559,435
2024-01-11 02:00:00,51.95427518111796,45.86244449452097,436
2024-01-11 03:00:00,18.093438172258857,21.575486583958337,162
2024-01-11 04:00:00,16.598779235181016,20.0,150
2024-01-11 05:00:00,27.596628217808362,27.570713993915554,162
2024-01-11 06:00:00,56.7466840299525,56.31414964681981,489
2024-01-11 07:00:00,21.231085447594715,20.0,130
2024-01-11 08:00:00,24.91791094432236,24.91524462096623,236
2024-01-11 09:00:00,21.18759456592592,20.0,162
2024-01-11 10:00:00,13.015732560064738,20.0,51
2024-01-11 11:00:00,18.60271314123517,20.686916614743392,179
2024-01-11 12:00:00,38.137251689373684,32.49241269461588,269
2024-01-11 13:00:00,20.499386529079477,20.0,103
2024-01-11 14:00:00,48.21225562169308,51.3202961174852,392
2024-01-11 15:00:00,35.64418109496728,37.54894867568433,273
2024-01-11 16:00:00,37.22989493459511,31.83535756560211,274
2024-01-11 17:00:00,53.7871051548111,58.41961066665944,434
2024-01-11 18:00:00,52.02930342690216,53.71937922887738,452
2024-01-11 19:00:00,25.099447905781027,24.898777481444103,175
2024-01-11 20:00:00,27.761483680783666,20.0,179
2024-01-11 21:00:00,17.26149465560235,20.0,102
2024-01-11 22:00:00,29.296989315639298,25.162592661965327,221
2024-01-11 23:00:00,29.988248008998983,32.81761212977498,267
2024-01-12 00:00:00,26.913204242775578,25.63341202827913,209
2024-01-12 01:00:00,29.432255330976272,30.26849911088492,247
2024-01-12 02:00:00,64.1769774239679,58.87850364681276,465
2024-01-12 03:00:00,39.21255163842145,32.694131841970105,296
2024-01-12 04:00:00,54.05148798916101,47.60539629767821,373
2024-01-12 05:00:00,61.14710678206149,64.72262441558952,488
2024-01-12 06:00:00,26.620071607276856,23.18929497509838,252
2024-01-12 07:00:00,27.209880478284205,24.05729950885337,233
2024-01-12 08:00:00,18.63059709102235,20.0,172
2024-01-12 09:00:00,52.01702820082933,48.539771002745205,450
2024-01-12 10:00:00,38.39084080016531,34.1065111518147,304
2024-01-12 11:00:00,43.29425896300501,46.3255925769992,343
2024-01-12 12:00:00,42.37069139432621,46.71793462256214,329
2024-01-12 13:00:00,43.6375575807299,45.410874848732504,374
2024-01-12 14:00:00,46.35818481308933,48.898819945758994,421
2024-01-12 15:00:00,22.904750508522536,21.654619845403303,147
2024-01-12 16:00:00,22.23299499282236,20.0,247
2024-01-12 17:00:00,48.569142592944125,48.00410763948421,444
2024-01-12 18:00:00,29.880318285418472,23.07184796650042,289
2024-01-12 19:00:00,21.618151937352454,20.0,193
2024-01-12 20:00:00,17.72340891968471,20.0,146
2024-01-12 21:00:00,37.36493206581105,37.38840938968839,250
2024-01-12 22:00:00,18.953661604277727,20.0,173
2024-01-12 23:00:00,21.01103928241516,26.23648699882833,236
2024-01-13 00:00:00,51.60842838265176,48.097832360890536,375
2024-01-13 01:00:00,47.30360556273929,49.813653316345466,398
2024-01-13 02:00:00,39.804351864038885,44.26869066767447,308
2024-01-13 03:00:00,22.37354325285562,24.445257392982942,197
2024-01-13 04:00:00,38.023637508367344,37.991390902405726,301
2024-01-13 05:00:00,53.68575213297347,49.84746584098725,492
2024-01-13 06:00:00,57.21740676404399,51.338655709115955,469
2024-01-13 07:00:00,54.731227747187134,45.32647628275988,452
2024-01-13 08:00:00,47.8702258884452,50.2630405395705,395
2024-01-13 09:00:00,22.144049083176483,25.263452258786227,196
2024-01-13 10:00:00,23.408909777789034,25.20768983641758,197
2024-01-13 11:00:00,47.59487404858668,43.712831957709625,401
2024-01-13 12:00:00,26.988067755762255,24.89525110341667,248
2024-01-13 13:00:00,42.681106266260706,43.88723466148208,357
2024-01-13 14:00:00,50.9528103513872,52.57306973614432,466
2024-01-13 15:00:00,48.01811978010199,51.65797718083881,473
2024-01-13 16:00:00,17.8358473343957,20.0,177
2024-01-13 17:00:00,20.19324758555564,20.0,88
2024-01-13 18:00:00,45.92180939530723,42.10638512685773,387
2024-01-13 19:00:00,45.64609058151459,42.95116091621199,409
2024-01-13 20:00:00,25.251429694688888,23.603448841694533,178
2024-01-13 21:00:00,39.356498853126915,45.70024719738529,316
2024-01-13 22:00:00,59.83323755281091,58.60497899690673,490
2024-01-13 23:00:00,54.23423703788996,59.07217068484964,483
2024-01-14 00:00:00,27.047190636265558,26.681889263008518,200
2024-01-14 01:00:00,58.486242799715654,57.51282878596561,464
2024-01-14 02:00:00,40.64318768461501,37.405438358415104,347
2024-01-14 03:00:00,26.71839287318723,26.35923105551292,148
2024-01-14 04:00:00,38.12005284855344,33.653447431610196,312
2024-01-14 05:00:00,35.03952424799943,39.36044182330204,301
2024-01-14 06:00:00,28.684731905670766,25.810956536714556,193
2024-01-14 07:00:00,41.6863195286401,37.60779228932681,395
2024-01-14 08:00:00,14.139554495006397,20.0,161
2024-01-14 09:00:00,17.123733125276583,20.0,109
2024-01-14 10:00:00,53.33684090469989,50.825756057121424,418
2024-01-14 11:00:00,11.508444309162144,20.0,51
2024-01-14 12:00:00,59.219563349941495,55.86831436469988,434
2024-01-14 13:00:00,40.27350422973118,42.32242317864611,353
2024-01-14 14:00:00,36.58657683144697,38.13308784008972,303
2024-01-14 15:00:00,20.928923632459647,22.455227066138086,189
2024-01-14 16:00:00,11.173071366460574,20.0,86
2024-01-14 17:00:00,22.615803455947926,25.242007206848367,209
2024-01-14 18:00:00,12.764422086482691,20.0,58
2024-01-14 19:00:00,37.340048545886944,39.38394191237682,282
2024-01-14 20:00:00,10.663523496989303,20.446578287721017,148
2024-01-14 21:00:00,30.064710047927385,30.191751629746495,196
2024-01-14 22:00:00,46.44261534655796,44.4543237370449,353
2024-01-14 23:00:00,37.49002320177465,35.15939910834419,257
2024-01-15 00:00:00,20.29720701358915,26.286955746398927,180
2024-01-15 01:00:00,53.71745411785328,53.24324729558132,453
2024-01-15 02:00:00,29.52431715815168,27.75001716283834,201
2024-01-15 03:00:00,20.232487453183627,20.0,103
2024-01-15 04:00:00,26.10422984240426,22.029061712744316,169
2024-01-15 05:00:00,27.65922240372199,28.085129133342264,210
2024-01-15 06:00:00,58.73936378827243,60.095475603496645,457
2024-01-15 07:00:00,17.918430323378896,23.903796519906532,165
2024-01-15 08:00:00,21.514971132686068,20.200570916673566,124
2024-01-15 09:00:00,18.71905727500186,20.0,162
2024-01-15 10:00:00,56.28364346829705,54.553034226649764,469
2024-01-15 11:00:00,56.53881544461122,55.14550621057192,471
2024-01-15 12:00:00,12.466043224703737,20.0,153
2024-01-15 13:00:00,39.59739178096309,37.63626492178874,389
2024-01-15 14:00:00,42.3229150212932,43.01878485197277,303
2024-01-15 15:00:00,33.65786267114337,33.33936679914487,276
2024-01-15 16:00:00,21.43546892750923,20.0,161
2024-01-15 17:00:00,21.751540820934153,20.0,148
2024-01-15 18:00:00,22.06383773953771,24.055932469108587,202
2024-01-15 19:00:00,46.41511961283532,46.76761742462122,398
2024-01-15 20:00:00,51.90729933138783,49.63476784677372,451
2024-01-15 21:00:00,53.12735632825144,48.59476577436494,433
2024-01-15 22:00:00,49.847795952043626,49.66681677777418,415
2024-01-15 23:00:00,40.10599915915033,43.49881770206159,387
2024-01-16 00:00:00,30.76708558449987,32.01939033089178,243
2024-01-16 01:00:00,43.75146058697406,39.336082056779915,359
2024-01-16 02:00:00,30.39888355701722,26.213042147603886,212
2024-01-16 03:00:00,35.73586387898783,36.74022684405585,257
2024-01-16 04:00:00,55.70022238311446,59.097020687187246,494
2024-01-16 05:00:00,26.444819134434045,27.939885619798726,218
2024-01-16 06:00:00,27.9231256052694,26.66325693700299,210
2024-01-16 07:00:00,20.448644274471814,20.0,117
2024-01-16 08:00:00,42.556193335838906,40.22496429028244,338
2024-01-16 09:00:00,52.06505472150568,50.78312889275044,447
2024-01-16 10:00:00,42.80058316100026,39.8750614527891,326
2024-01-16 11:00:00,40.2945021956964,40.94366245580267,353
2024-01-16 12:00:00,60.45821772332653,62.090450841173535,453
2024-01-16 13:00:00,57.50879201304995,56.01571629554956,433
2024-01-16 14:00:00,51.173519733345664,45.656020520558265,441
2024-01-16 15:00:00,22.997284910675823,20.0,184
2024-01-16 16:00:00,31.098365373742418,28.62770065480317,244
2024-01-16 17:00:00,50.56800193580287,52.02347261280127,450
2024-01-16 18:00:00,21.097090895123696,20.324030408890373,177
2024-01-16 19:00:00,13.372263624673826,20.0,82
2024-01-16 20:00:00,27.52878552757307,28.578679494386783,225
2024-01-16 21:00:00,57.43436790136189,60.56814615229077,492
2024-01-16 22:00:00,56.61348411554204,57.630973327476966,420
2024-01-16 23:00:00,41.665870095938914,43.9355422291346,424
2024-01-17 00:00:00,17.401843577825396,20.0,71
2024-01-17 01:00:00,33.322885719615336,31.544737260263727,287
2024-01-17 02:00:00,35.266786289750655,32.01717892919676,207
2024-01-17 03:00:00,15.736199543936367,20.0,87
2024-01-17 04:00:00,26.92686515127505,22.652592071434988,279
2024-01-17 05:00:00,53.46950573663238,51.20318148174025,414
2024-01-17 06:00:00,16.56052185626468,20.0,100
2024-01-17 07:00:00,62.55826138585092,62.30627160658525,487
2024-01-17 08:00:00,38.76625774631261,33.55509603341145,313
2024-01-17 09:00:00,44.220720653082104,47.3721086100079,332
2024-01-17 10:00:00,19.385780507094402,20.0,76
2024-01-17 11:00:00,32.43505100208618,39.537420947716726,275
2024-01-17 12:00:00,41.28475487799004,33.62385874820928,326
2024-01-17 13:00:00,34.450029238652334,38.44087913831389,335
2024-01-17 14:00:00,23.78637054866331,20.716347689284586,146
2024-01-17 15:00:00,30.6279891023989,32.628960845519174,333
2024-01-17 16:00:00,61.10082254785168,57.26511698770384,416
2024-01-17 17:00:00,60.042797146535726,57.85028084299343,497
2024-01-17 18:00:00,42.22917570928332,44.606380678391446,366
2024-01-17 19:00:00,52.147961667687674,48.17100394520376,353
2024-01-17 20:00:00,18.533389782822073,20.0,196
2024-01-17 21:00:00,13.96793836154036,20.0,53
2024-01-17 22:00:00,24.014136872938067,20.0,84
2024-01-17 23:00:00,28.62187747154399,25.642105013352104,241
2024-01-18 00:00:00,10.821955606653969,20.0,98
2024-01-18 01:00:00,14.480123347881042,20.0,66
2024-01-18 02:00:00,27.045522796856527,28.468001973972836,221
2024-01-18 03:00:00,29.697755082581086,26.13700742148096,269
2024-01-18 04:00:00,27.948376730024698,29.552842742680944,207
2024-01-18 05:00:00,18.38755149350078,20.0,95
2024-01-18 06:00:00,53.13197723439793,61.02689997795622,422
2024-01-18 07:00:00,13.10629087944349,20.0,55
2024-01-18 08:00:00,20.3355308960957,20.0,148
2024-01-18 09:00:00,46.80633211579375,46.0712625635058,429
2024-01-18 10:00:00,39.38889198938201,36.66843539834694,282
2024-01-18 11:00:00,14.073589472395716,20.0,86
2024-01-18 12:00:00,45.22145240179709,47.23577522297852,329
2024-01-18 13:00:00,41.74198657442499,36.928095782921105,398
2024-01-18 14:00:00,46.3421276571639,53.06028379644313,351
2024-01-18 15:00:00,29.837444808470135,30.259953038059017,230
2024-01-18 16:00:00,15.264203535347763,20.0,144
2024-01-18 17:00:00,18.92713400193189,21.429946137092827,148
2024-01-18 18:00:00,32.897086727355024,34.92710710644852,237
2024-01-18 19:00:00,16.19102610669099,20.371734456518443,165
2024-01-18 20:00:00,25.87050492276157,20.0,240
2024-01-18 21:00:00,36.74358289648707,34.770764818264475,302
2024-01-18 22:00:00,61.444187487992586,60.996975265210686,465
2024-01-18 23:00:00,27.117401431102284,27.683323671136872,210
2024-01-19 00:00:00,33.288428163618555,35.81746484582314,305
2024-01-19 01:00:00,49.30872893693688,51.18157915445718,372
2024-01-19 02:00:00,25.68120877344516,24.93652920416148,177
2024-01-19 03:00:00,11.779073631601204,20.0,67
2024-01-19 04:00:00,35.69561787429376,37.54682654009599,330
2024-01-19 05:00:00,30.923595796908376,30.103081591269508,272
2024-01-19 06:00:00,16.036011394903017,20.0,103
2024-01-19 07:00:00,17.301508496143704,20.0,107
2024-01-19 08:00:00,47.31508232428254,49.31696026899064,372
2024-01-19 09:00:00,49.7657187463448,48.059533514922066,409
2024-01-19 10:00:00,32.20807059793509,28.987694232645023,223
2024-01-19 11:00:00,45.08676323575191,45.0359967832664,329
2024-01-19 12:00:00,21.17295393840515,21.42416495899316,163
2024-01-19 13:00:00,39.20540964444509,42.79257380880401,337
2024-01-19 14:00:00,52.320572850560715,50.81088768981222,480
2024-01-19 15:00:00,49.25950818483461,45.30717607949012,391
2024-01-19 16:00:00,28.17442333791483,32.633132532482975,200
2024-01-19 17:00:00,58.286135157807145,60.398985905480465,499
2024-01-19 18:00:00,33.4563139023261,30.603690909982873,176
2024-01-19 19:00:00,27.292031229863188,20.864421846805264,204
2024-01-19 20:00:00,53.39848209900505,53.36973726067269,435
2024-01-19 21:00:00,34.88797118263818,36.72660781224066,322
2024-01-19 22:00:00,22.612030597192497,21.319923425622765,153
2024-01-19 23:00:00,58.06682200919299,60.3950433403006,466
2024-01-20 00:00:00,58.39699657553884,56.0523304785045,442
2024-01-20 01:00:00,44.11439619895621,46.969260718740145,348
2024-01-20 02:00:00,40.88666773811879,35.334135057388366,295
2024-01-20 03:00:00,25.322190002821422,26.04735816168161,225
2024-01-20 04:00:00,23.494200453810798,20.0,88
2024-01-20 05:00:00,29.21852616013274,29.47225467582282,219
2024-01-20 06:00:00,40.78146917888379,36.38092046120078,296
